location_id,latitude,longitude,region_pt,habitat_type,country,state,county
1,40.527898,-8.757845,norte,unknown,,,
2,41.152888,-8.642208,norte,unknown,,,
3,40.644043,-8.657333,norte,unknown,,,
4,38.802869,-9.381659,sul,unknown,,,
5,36.822965,-2.29478,sul,unknown,,,
6,40.556578,-8.720492,norte,unknown,,,
7,42.4818922,0.1461734,norte,unknown,,,
8,42.0556890862,2.5464400603,norte,unknown,,,
9,41.727668,2.54467,norte,unknown,,,
10,40.488473,-7.859112,sul,unknown,,,
11,42.360581,1.807474,norte,unknown,,,
12,42.733893,0.950253,norte,unknown,,,
13,42.406791,2.343521,norte,unknown,,,
14,42.343947,1.985511,norte,unknown,,,
15,42.444749,1.7669,norte,unknown,,,
16,41.146426,-8.625421,norte,unknown,,,
17,41.4449000851,2.0845410973,norte,unknown,,,
18,42.051951,2.733918,norte,unknown,,,
19,38.796782,-9.47063,sul,unknown,,,
20,38.787585,-9.390614,sul,unknown,,,
21,42.089746,2.300003,norte,unknown,,,
22,38.3474559307,-0.478868857,sul,unknown,,,
23,43.363129,-5.257014,norte,unknown,,,
24,42.616016,-7.002791,norte,unknown,,,
25,37.292773,-7.548079,sul,unknown,,,
26,37.290064,-7.549743,sul,unknown,,,
27,37.290511,-7.551126,sul,unknown,,,
28,37.277741,-7.574387,sul,unknown,,,
29,37.290238,-7.550268,sul,unknown,,,
30,37.293686,-7.54559,sul,unknown,,,
31,40.668725,-4.142017,norte,unknown,,,
32,42.3594359924,2.6915953622,norte,unknown,,,
33,41.4896774292,2.0334868431,norte,unknown,,,
34,40.3163302378,-7.9132736299,sul,unknown,,,
35,40.2545068099,-7.9965809087,sul,unknown,,,
36,41.040861,0.733086,norte,unknown,,,
37,41.035341,0.729733,norte,unknown,,,
38,41.011852,0.748192,norte,unknown,,,
39,40.2558380297,-7.9040312006,sul,unknown,,,
40,39.330429,-0.36542,sul,unknown,,,
41,41.360588,2.161969,norte,unknown,,,
42,41.390431,2.186655,norte,unknown,,,
43,41.390435,2.186666,norte,unknown,,,
44,42.139687,2.215719,norte,unknown,,,
45,40.413631,-3.68561,sul,unknown,,,
46,41.1468020569,-8.5338754579,norte,unknown,,,
47,38.7885093,-9.38836372,sul,unknown,,,
48,38.78862582,-9.38824318,sul,unknown,,,
49,38.76330653,-9.0960913,sul,unknown,,,
50,42.871341,-5.856566,norte,unknown,,,
51,42.870161,-5.857993,norte,unknown,,,
52,42.871741,-5.856319,norte,unknown,,,
53,42.462483,-4.110678,norte,unknown,,,
54,36.9843,-5.3674,sul,unknown,,,
55,36.7624,-4.4266,sul,unknown,,,
56,36.9313681126,-5.5462932587,sul,unknown,,,
57,37.280708,-8.297647,sul,unknown,,,
58,37.265613,-8.217567,sul,unknown,,,
59,37.265579,-8.21746,sul,unknown,,,
60,37.265562,-8.217653,sul,unknown,,,
61,42.01833,2.97664,norte,unknown,,,
62,42.3009513226,2.186134709,norte,unknown,,,
63,42.3027380091,2.1804774273,norte,unknown,,,
64,41.5652917559,2.2529037762,norte,unknown,,,
65,42.6180678,1.0820917,norte,unknown,,,
66,42.8573417664,0.8830260038,norte,unknown,,,
67,42.845144542,-2.1773208864,norte,unknown,,,
68,42.8818198527,-7.9469248094,norte,unknown,,,
69,42.9049263709,-7.995524928,norte,unknown,,,
70,37.3746674,-5.9886787,sul,unknown,,,
71,36.75762,-4.42011,sul,unknown,,,
72,36.76224,-4.37938,sul,unknown,,,
73,36.3171883024,-6.1274327338,sul,unknown,,,
74,42.3485533333,-7.8409033333,norte,unknown,,,
75,41.848449721,2.735266273,norte,unknown,,,
76,36.3345401991,-6.0974288732,sul,unknown,,,
77,41.4214155487,2.1062326428,norte,unknown,,,
78,41.8614533333,2.7433716667,norte,unknown,,,
79,36.78534,-4.39522,sul,unknown,,,
80,37.2287565689,-6.8929123878,sul,unknown,,,
81,37.2669360231,-8.2284381329,sul,unknown,,,
82,41.410381,2.097155,norte,unknown,,,
83,37.2677006807,-8.2352399826,sul,unknown,,,
84,37.3388047,-8.5733232,sul,unknown,,,
85,37.180545,-7.962954,sul,unknown,,,
86,37.2687170249,-8.2324457703,sul,unknown,,,
87,41.2801514538,2.0634741041,norte,unknown,,,
88,36.77364,-4.43323,sul,unknown,,,
89,41.5180248606,-2.9019445746,norte,unknown,,,
90,42.0207321054,-1.0111438483,norte,unknown,,,
91,37.7634416667,-6.1998666667,sul,unknown,,,
92,37.76337,-6.1999533333,sul,unknown,,,
93,37.76345,-6.1998533333,sul,unknown,,,
94,37.162871,-8.20221,sul,unknown,,,
95,37.2121429549,-8.0077632185,sul,unknown,,,
96,42.1126471605,-1.1141993478,norte,unknown,,,
97,42.211111793,-1.1465897039,norte,unknown,,,
98,42.1788901576,-1.1843397841,norte,unknown,,,
99,37.1945101271,-8.0691146851,sul,unknown,,,
100,37.1933893163,-8.0712852596,sul,unknown,,,
101,36.7107700151,-5.4241156578,sul,unknown,,,
102,36.7612164376,-5.5071824786,sul,unknown,,,
103,37.3555564667,-5.943069756,sul,unknown,,,
104,37.3693578353,-8.8002809328,sul,unknown,,,
105,37.3694431015,-8.8006027979,sul,unknown,,,
106,36.7329605724,-4.4070732594,sul,unknown,,,
107,36.936668396,-4.8008332253,sul,unknown,,,
108,37.2312936731,-8.006029129,sul,unknown,,,
109,37.7633417817,-6.2008289527,sul,unknown,,,
110,42.8905160772,-8.4641395323,norte,unknown,,,
111,41.9446694557,2.2504109144,norte,unknown,,,
112,37.5094528198,-8.4723472595,sul,unknown,,,
113,41.1097641041,-3.494104296,norte,unknown,,,
114,37.08145329,-8.11335486,sul,unknown,,,
115,37.4263313426,-8.7799040973,sul,unknown,,,
116,37.2064056396,-8.0033903122,sul,unknown,,,
117,38.661001,-9.166436,sul,unknown,,,
118,42.9309370519,-2.8251171112,norte,unknown,,,
119,38.736,-9.153,sul,unknown,,,
120,38.7912053605,-9.4199073315,sul,unknown,,,
121,39.703,-8.289,sul,unknown,,,
122,39.701,-8.29,sul,unknown,,,
123,39.701,-8.289,sul,unknown,,,
124,40.6873083333,-3.8235716667,norte,unknown,,,
125,37.1800041199,-7.4346699715,sul,unknown,,,
126,37.9176652497,-6.653823629,sul,unknown,,,
127,37.8955200343,-6.66548118,sul,unknown,,,
128,42.364228,2.270632,norte,unknown,,,
129,37.2732820346,-6.9384888187,sul,unknown,,,
130,42.8955031168,0.62633045,norte,unknown,,,
131,43.3283653259,-1.5922255516,norte,unknown,,,
132,43.271856205,-2.1756949648,norte,unknown,,,
133,43.3244797101,-1.9858840407,norte,unknown,,,
134,37.914571,-6.706591,sul,unknown,,,
135,39.9427866389,-8.581674099,sul,unknown,,,
136,39.9424329351,-8.5817170143,sul,unknown,,,
137,39.9419476149,-8.5818243002,sul,unknown,,,
138,39.9416802804,-8.5818833113,sul,unknown,,,
139,39.9344370972,-8.5702371597,sul,unknown,,,
140,37.2475752303,-6.9501686236,sul,unknown,,,
141,39.0433998,-7.8130708,sul,unknown,,,
142,38.4707946777,-9.0302038193,sul,unknown,,,
143,43.5123491695,-5.5983908149,norte,unknown,,,
144,40.4923318,-7.5936526,sul,unknown,,,
145,39.0506666667,-7.8201666667,sul,unknown,,,
146,37.1103089287,-7.8362667459,sul,unknown,,,
147,39.2886124838,-2.0651258882,sul,unknown,,,
148,40.9660451306,-4.2030343656,norte,unknown,,,
149,43.4856719722,-8.2224674167,norte,unknown,,,
150,43.4856681667,-8.2224731389,norte,unknown,,,
151,43.4856529167,-8.2224674167,norte,unknown,,,
152,38.528881,-8.805907,sul,unknown,,,
153,40.4331156228,-5.6401595101,sul,unknown,,,
154,42.9697227478,-3.1136112213,norte,unknown,,,
155,43.35705406,-5.87123774,norte,unknown,,,
156,40.0538567,-0.0046683,sul,unknown,,,
157,40.0524244,-0.0037786,sul,unknown,,,
158,43.53284943,-7.01400155,norte,unknown,,,
159,43.3323633639,-1.9680036837,norte,unknown,,,
160,43.3331605026,-1.9661525823,norte,unknown,,,
161,43.334317419,-1.9646934606,norte,unknown,,,
162,43.3343425004,-1.9598676637,norte,unknown,,,
163,43.3307926174,-1.9492451102,norte,unknown,,,
164,43.4855041504,-8.2226867676,norte,unknown,,,
165,43.3225547709,-2.0099820569,norte,unknown,,,
166,42.8840433333,-8.5095816667,norte,unknown,,,
167,42.8840416667,-8.5095566667,norte,unknown,,,
168,39.051,-7.8203333333,sul,unknown,,,
169,39.0506666667,-7.8203333333,sul,unknown,,,
170,37.3750208829,-5.9885958955,sul,unknown,,,
171,40.8444449508,0.5254879966,norte,unknown,,,
172,43.6292133333,-7.409425,norte,unknown,,,
173,43.6685116667,-7.3935383333,norte,unknown,,,
174,42.0058955666,-5.8982282504,norte,unknown,,,
175,41.4330763873,1.9200127237,norte,unknown,,,
176,41.4048104479,1.9156252407,norte,unknown,,,
177,42.8831733333,-8.50925,norte,unknown,,,
178,42.8810366667,-8.50582,norte,unknown,,,
179,43.628875,-7.410025,norte,unknown,,,
180,41.42901899,2.1288089,norte,unknown,,,
181,41.43362137,2.13247532,norte,unknown,,,
182,41.43405722,2.12857034,norte,unknown,,,
183,41.43573127,2.12880202,norte,unknown,,,
184,41.43654178,2.12858346,norte,unknown,,,
185,41.43830219,2.12994594,norte,unknown,,,
186,41.9196043131,-8.7537354603,norte,unknown,,,
187,42.2130012512,-3.1784639359,norte,unknown,,,
188,41.0551348269,-3.5228578618,norte,unknown,,,
189,41.0676658335,-3.5319826712,norte,unknown,,,
190,40.0495605469,0.0106591387,sul,unknown,,,
191,41.0692129044,-3.5209939807,norte,unknown,,,
192,42.8827583333,-8.509625,norte,unknown,,,
193,41.7380585382,-7.4730448611,norte,unknown,,,
194,43.6291966667,-7.4098883333,norte,unknown,,,
195,43.6765283333,-7.4277833333,norte,unknown,,,
196,37.4174267254,-5.9971585125,sul,unknown,,,
197,42.2185066296,-8.1932408642,norte,unknown,,,
198,41.4295351518,2.0363275499,norte,unknown,,,
199,38.6602548499,-9.1672233988,sul,unknown,,,
200,38.6604294149,-9.1672228682,sul,unknown,,,
201,41.3920937,2.0488009,norte,unknown,,,
202,37.2482012494,-7.0692059398,sul,unknown,,,
203,37.4571783333,-6.7237216667,sul,unknown,,,
204,40.0218933333,-5.6131416667,sul,unknown,,,
205,37.485421,-5.633064,sul,unknown,,,
206,41.0576400757,-3.5232906342,norte,unknown,,,
207,38.5665048904,-8.9138259496,sul,unknown,,,
208,38.5575882825,-8.9327272097,sul,unknown,,,
209,40.1325033333,-5.8519516667,sul,unknown,,,
210,40.13261,-5.8520666667,sul,unknown,,,
211,38.5837934478,-8.096695066,sul,unknown,,,
212,38.5831686286,-8.0959774318,sul,unknown,,,
213,38.5707252393,-8.0839066338,sul,unknown,,,
214,38.5686307725,-8.0822439805,sul,unknown,,,
215,38.5624395806,-8.0817912445,sul,unknown,,,
216,38.5773658272,-8.0903947567,sul,unknown,,,
217,40.753276,-8.389879,norte,unknown,,,
218,40.700308,-8.376298,norte,unknown,,,
219,41.1469459534,-7.8200001717,norte,unknown,,,
220,41.1463890076,-7.8191666603,norte,unknown,,,
221,36.5344416667,-6.20333,sul,unknown,,,
222,40.3094313917,-7.9820975014,sul,unknown,,,
223,37.7406166667,-8.0276916667,sul,unknown,,,
224,37.7402833333,-8.0278805556,sul,unknown,,,
225,37.0609945,-8.8544366667,sul,unknown,,,
226,37.2588799694,-3.5278293863,sul,unknown,,,
227,43.0480183621,-9.1541235521,norte,unknown,,,
228,43.0428878053,-9.1565435752,norte,unknown,,,
229,43.658505,-7.4065,norte,unknown,,,
230,36.5145051929,-6.2735484839,sul,unknown,,,
231,37.195980072,-8.2060146332,sul,unknown,,,
232,38.4571701876,-9.0404515887,sul,unknown,,,
233,43.1872155,-4.821524,norte,unknown,,,
234,42.9896248,-2.6189273,norte,unknown,,,
235,43.2927131389,-2.8904978889,norte,unknown,,,
236,39.8075866697,-8.7747526167,sul,unknown,,,
237,40.5161533333,-6.0414138333,norte,unknown,,,
238,42.968934,-5.896418,norte,unknown,,,
239,43.4448965,-3.4561456,norte,unknown,,,
240,43.267189,-2.9030034167,norte,unknown,,,
241,36.5159873961,-6.2731013297,sul,unknown,,,
242,42.9242533333,-9.25893,norte,unknown,,,
243,42.872413635,-0.9065014122,norte,unknown,,,
244,42.9972190856,-0.828060925,norte,unknown,,,
245,42.8620605467,-0.9228109717,norte,unknown,,,
246,42.9722253425,-9.1252903392,norte,unknown,,,
247,42.9756083333,-9.1901466667,norte,unknown,,,
248,36.137372,-5.346128,sul,unknown,,,
249,37.2339866667,-5.977425,sul,unknown,,,
250,41.4135117611,1.9098911792,norte,unknown,,,
251,42.8885832942,-8.5448765382,norte,unknown,,,
252,42.88858541,-8.54487714,norte,unknown,,,
253,42.8886749722,-8.5446532623,norte,unknown,,,
254,42.8886025306,-8.5449049529,norte,unknown,,,
255,42.8886998,-8.5452209,norte,unknown,,,
256,42.8886045004,-8.544788193,norte,unknown,,,
257,36.508605,-4.6426283333,sul,unknown,,,
258,41.3994748,2.1516359,norte,unknown,,,
259,40.2683253282,-3.8197375461,sul,unknown,,,
260,39.7503802,-8.9318059,sul,unknown,,,
261,39.7375543299,-8.9804649353,sul,unknown,,,
262,40.4623031389,-3.4321539444,sul,unknown,,,
263,38.6619744723,-9.166391575,sul,unknown,,,
264,37.17641,-7.932395,sul,unknown,,,
265,42.964801,-4.927583,norte,unknown,,,
266,38.5609592227,-8.9124655724,sul,unknown,,,
267,38.7641843506,-8.8342600076,sul,unknown,,,
268,38.6282738,-9.0869023,sul,unknown,,,
269,37.7464256287,-8.0925168991,sul,unknown,,,
270,39.23469906,-7.65249567,sul,unknown,,,
271,40.7054784903,-8.1133731455,norte,unknown,,,
272,40.705694783,-8.1128994003,norte,unknown,,,
273,41.2808952332,-8.5811262131,norte,unknown,,,
274,37.1889970495,-6.9886547962,sul,unknown,,,
275,38.6323471069,-9.163066864,sul,unknown,,,
276,41.1685791016,-8.6737680435,norte,unknown,,,
277,41.4251373872,1.9774438791,norte,unknown,,,
278,38.7753606284,-9.3887212513,sul,unknown,,,
279,41.0953745,-7.8123805,norte,unknown,,,
280,37.1686320812,-1.8307429967,sul,unknown,,,
281,38.7751346827,-9.0928931628,sul,unknown,,,
282,40.3462921699,-7.5085789338,sul,unknown,,,
283,36.771795,-5.48892,sul,unknown,,,
284,36.7718133333,-5.48895,sul,unknown,,,
285,41.4112483405,1.8890479258,norte,unknown,,,
286,41.0397945,-8.5602866667,norte,unknown,,,
287,41.1196638333,-8.594595,norte,unknown,,,
288,42.3439633333,2.4141116667,norte,unknown,,,
289,42.3044916667,2.268195,norte,unknown,,,
290,41.1316780556,1.3309080556,norte,unknown,,,
291,39.3220829498,-6.9341159798,sul,unknown,,,
292,40.70838,-3.5193883333,norte,unknown,,,
293,41.16683476,-8.67641078,norte,unknown,,,
294,40.7294158936,-3.8754804134,norte,unknown,,,
295,38.9451691031,-2.7072168129,sul,unknown,,,
296,38.6666740291,-0.8847418986,sul,unknown,,,
297,40.7065187731,-3.610390462,norte,unknown,,,
298,42.5059283333,-1.6841216667,norte,unknown,,,
299,36.2110476851,-5.7154380311,sul,unknown,,,
300,36.2479186722,-5.7098419992,sul,unknown,,,
301,36.796805,-2.2549833333,sul,unknown,,,
302,43.2680244444,-2.9422214031,norte,unknown,,,
303,41.2222747803,-8.365983963,norte,unknown,,,
304,42.4087045184,1.1287396391,norte,unknown,,,
305,41.3781504042,2.1380181308,norte,unknown,,,
306,37.1716444444,-3.5859333333,sul,unknown,,,
307,38.5827789307,-7.9050002098,sul,unknown,,,
308,37.2156944275,-8.8348684311,sul,unknown,,,
309,40.9129994444,-8.6136166667,norte,unknown,,,
310,40.9537211111,-8.6399794444,norte,unknown,,,
311,38.8380431976,-2.7318465268,sul,unknown,,,
312,41.2398719788,-8.397644043,norte,unknown,,,
313,42.8650982978,-8.5485863686,norte,unknown,,,
314,41.6068251868,2.6304126544,norte,unknown,,,
315,40.2369937224,-3.5430396494,sul,unknown,,,
316,38.001891,-6.089881,sul,unknown,,,
317,38.001519,-6.090525,sul,unknown,,,
318,37.999997,-6.096405,sul,unknown,,,
319,43.3809172824,-1.2994895088,norte,unknown,,,
320,41.2753347087,0.7324643418,norte,unknown,,,
321,41.5281545625,2.330675335,norte,unknown,,,
322,43.3800117003,-1.2988199327,norte,unknown,,,
323,41.236656189,-8.3966188431,norte,unknown,,,
324,43.3075336004,-8.3966521127,norte,unknown,,,
325,43.2541121205,-8.3645797859,norte,unknown,,,
326,40.4167754,-3.7037902,sul,unknown,,,
327,40.462942,-3.453951,sul,unknown,,,
328,40.462693,-3.453952,sul,unknown,,,
329,40.46297,-3.452436,sul,unknown,,,
330,38.4066965145,-8.7533107163,sul,unknown,,,
331,42.6050138056,1.2422523611,norte,unknown,,,
332,40.722263634,-4.0051443051,norte,unknown,,,
333,42.4874858358,1.8856730106,norte,unknown,,,
334,42.4886936194,1.8842781611,norte,unknown,,,
335,40.5883415317,-4.1512453739,norte,unknown,,,
336,40.5882967204,-4.1513312046,norte,unknown,,,
337,41.2391929626,-8.3987474442,norte,unknown,,,
338,41.5559912609,-8.4792697057,norte,unknown,,,
339,41.5957765,1.8298142,norte,unknown,,,
340,42.8384254771,0.1538719609,norte,unknown,,,
341,41.6212196754,2.0153042315,norte,unknown,,,
342,41.6213049134,2.0152869634,norte,unknown,,,
343,41.624400937,2.0202709269,norte,unknown,,,
344,41.6357372331,2.0124332607,norte,unknown,,,
345,41.62116883,2.01530485,norte,unknown,,,
346,41.6214065,2.01530797,norte,unknown,,,
347,41.62444482,2.02036683,norte,unknown,,,
348,38.6640359508,-9.1639804188,sul,unknown,,,
349,42.6324745443,-7.1639304981,norte,unknown,,,
350,42.5224173199,-4.4656909097,norte,unknown,,,
351,37.997377,-6.065818,sul,unknown,,,
352,42.1490631104,-3.163713932,norte,unknown,,,
353,40.5288538149,-3.7879437771,norte,unknown,,,
354,42.63212659,-7.16382318,norte,unknown,,,
355,42.644241333,-7.1315283775,norte,unknown,,,
356,42.63242939,-7.16399896,norte,unknown,,,
357,42.643611908,-7.1325001717,norte,unknown,,,
358,42.6354675293,-7.1505775452,norte,unknown,,,
359,42.6305416667,-7.164475,norte,unknown,,,
360,39.8922118688,-8.1279884795,sul,unknown,,,
361,38.789593,-9.419638,sul,unknown,,,
362,38.525592,-8.019245,sul,unknown,,,
363,42.226364561,2.149948517,norte,unknown,,,
364,41.6543919,2.6879957,norte,unknown,,,
365,37.8618436443,-6.7190685052,sul,unknown,,,
366,40.3915771556,-4.1791141456,sul,unknown,,,
367,40.3089375187,-4.2147219926,sul,unknown,,,
368,42.3625426786,2.3961086758,norte,unknown,,,
369,38.2518335,-0.6195768,sul,unknown,,,
370,40.2920207415,-4.1004635766,sul,unknown,,,
371,41.2385292053,-8.3992795944,norte,unknown,,,
372,42.8655064758,-8.5494507104,norte,unknown,,,
373,41.7675,-1.8216667,norte,unknown,,,
374,43.4846811521,-5.4659714022,norte,unknown,,,
375,40.444816,-3.731712,sul,unknown,,,
376,41.7147216797,-8.0591669083,norte,unknown,,,
377,40.46468179,-3.66619156,sul,unknown,,,
378,43.2794798138,-8.2218539917,norte,unknown,,,
379,38.5572613234,-9.1879535839,sul,unknown,,,
380,41.5290145178,-8.4556815295,norte,unknown,,,
381,41.4565966,-8.4771273,norte,unknown,,,
382,37.017038413,-7.9272275046,sul,unknown,,,
383,39.5398634498,-8.7023735046,sul,unknown,,,
384,38.52349417,-9.14294243,sul,unknown,,,
385,41.36042793,-8.75949329,norte,unknown,,,
386,41.36035545,-8.75945038,norte,unknown,,,
387,40.9384010065,-7.0922573863,norte,unknown,,,
388,38.7441586242,-8.4508431576,sul,unknown,,,
389,39.3473582513,-8.964994444,sul,unknown,,,
390,39.2302275079,-8.4755666579,sul,unknown,,,
391,39.2301527926,-8.4756065169,sul,unknown,,,
392,39.1825807326,-9.0544188023,sul,unknown,,,
393,39.3449267894,-8.9667212963,sul,unknown,,,
394,39.1828219053,-9.0543115139,sul,unknown,,,
395,39.2109585801,-9.0020513535,sul,unknown,,,
396,39.1702216044,-8.9602947235,sul,unknown,,,
397,39.4170990172,-8.9197457778,sul,unknown,,,
398,39.408144791,-8.9294151413,sul,unknown,,,
399,39.4080536057,-8.9292649376,sul,unknown,,,
400,39.4924790609,-8.8761491001,sul,unknown,,,
401,39.4924335235,-8.8760900915,sul,unknown,,,
402,39.5071532212,-8.8735038042,sul,unknown,,,
403,39.4957289436,-8.8481622934,sul,unknown,,,
404,39.4165808799,-8.925088048,sul,unknown,,,
405,43.2750320435,-2.9316995144,norte,unknown,,,
406,39.465560212,-8.8066230413,sul,unknown,,,
407,39.4659577821,-8.8064084646,sul,unknown,,,
408,39.4282377659,-8.9096546173,sul,unknown,,,
409,39.4505391263,-8.9009293914,sul,unknown,,,
410,39.4452865414,-8.9051136375,sul,unknown,,,
411,39.4619998187,-8.7536197901,sul,unknown,,,
412,39.4619998187,-8.7535715103,sul,unknown,,,
413,39.4619832524,-8.7534373999,sul,unknown,,,
414,39.4617016244,-8.7517100573,sul,unknown,,,
415,39.4607200591,-8.750910759,sul,unknown,,,
416,39.462182048,-8.7527883053,sul,unknown,,,
417,39.4613330213,-8.7528312206,sul,unknown,,,
418,39.460310034,-8.7512487173,sul,unknown,,,
419,39.4608567336,-8.7513881922,sul,unknown,,,
420,39.3364051752,-8.9426350594,sul,unknown,,,
421,39.3368366743,-8.9423561096,sul,unknown,,,
422,39.4303982138,-8.9158709135,sul,unknown,,,
423,39.480419124,-8.8909113407,sul,unknown,,,
424,39.4804232645,-8.8910776377,sul,unknown,,,
425,39.5044877244,-8.8714545965,sul,unknown,,,
426,39.5691158033,-8.7948265672,sul,unknown,,,
427,39.6053534033,-8.8569921255,sul,unknown,,,
428,39.53817142,-8.8232123852,sul,unknown,,,
429,39.3365545406,-8.942463398,sul,unknown,,,
430,39.4053779901,-8.9158344269,sul,unknown,,,
431,39.4283123504,-8.907712698,sul,unknown,,,
432,39.1794896127,-9.054552819,sul,unknown,,,
433,39.1942758789,-9.0001317058,sul,unknown,,,
434,39.1956977175,-9.001494268,sul,unknown,,,
435,39.0653505115,-8.950429465,sul,unknown,,,
436,39.1698756401,-8.9589007888,sul,unknown,,,
437,39.460615262,-8.75071861,sul,unknown,,,
438,39.3362147806,-8.9341168538,sul,unknown,,,
439,39.1316781782,-8.9496310745,sul,unknown,,,
440,39.3551567941,-8.9170365468,sul,unknown,,,
441,39.4604123203,-8.7513462469,sul,unknown,,,
442,39.4604371703,-8.7510672972,sul,unknown,,,
443,39.4453150664,-8.7129654749,sul,unknown,,,
444,39.2408548409,-9.1064541252,sul,unknown,,,
445,41.5190448686,-8.5484821756,norte,unknown,,,
446,39.3365052138,-8.9496736661,sul,unknown,,,
447,39.462261396,-8.7529213866,sul,unknown,,,
448,39.5163250556,-8.832642003,sul,unknown,,,
449,40.3069509566,-3.9298382867,sul,unknown,,,
450,39.3991731906,-8.9439927474,sul,unknown,,,
451,39.5568634264,-8.8095339332,sul,unknown,,,
452,39.2105106067,-8.9969341667,sul,unknown,,,
453,39.5601452239,-8.8019348678,sul,unknown,,,
454,39.464361793,-8.9053098855,sul,unknown,,,
455,39.4642893178,-8.9054681358,sul,unknown,,,
456,39.3999139797,-8.944687396,sul,unknown,,,
457,39.2104448299,-8.996919636,sul,unknown,,,
458,39.4174462722,-8.9220656452,sul,unknown,,,
459,39.1838797211,-9.0559282343,sul,unknown,,,
460,39.1796792074,-9.05469822,sul,unknown,,,
461,39.1800867224,-9.0201460035,sul,unknown,,,
462,39.4926795121,-8.8759481023,sul,unknown,,,
463,39.4926795121,-8.8754116605,sul,unknown,,,
464,41.1867396364,-7.5232395985,norte,unknown,,,
465,41.1872563813,-7.5227138855,norte,unknown,,,
466,41.1839378389,-7.5235453703,norte,unknown,,,
467,41.1837763484,-7.5234756329,norte,unknown,,,
468,41.1834210678,-7.5235829212,norte,unknown,,,
469,41.1833322474,-7.5235775568,norte,unknown,,,
470,41.1817617204,-7.5257769682,norte,unknown,,,
471,41.1820241504,-7.525825248,norte,unknown,,,
472,41.1820887484,-7.525825248,norte,unknown,,,
473,39.494345557,-8.7136365471,sul,unknown,,,
474,38.9993171404,-7.0916265249,sul,unknown,,,
475,39.461870174,-8.7531272337,sul,unknown,,,
476,39.4616299616,-8.7527409956,sul,unknown,,,
477,39.461870174,-8.753105776,sul,unknown,,,
478,39.4619364394,-8.7533096239,sul,unknown,,,
479,39.462019271,-8.7534061834,sul,unknown,,,
480,39.4615222799,-8.7540713713,sul,unknown,,,
481,39.4619612889,-8.753502743,sul,unknown,,,
482,39.4613980316,-8.7523440287,sul,unknown,,,
483,39.4604951537,-8.7515500948,sul,unknown,,,
484,39.4603212034,-8.7509278223,sul,unknown,,,
485,39.4607188034,-8.7512818739,sul,unknown,,,
486,39.4603377701,-8.7511960432,sul,unknown,,,
487,39.4613234824,-8.751539366,sul,unknown,,,
488,39.4601803862,-8.7510565683,sul,unknown,,,
489,39.2085286535,-9.0024181645,sul,unknown,,,
490,39.2095844274,-9.0027829449,sul,unknown,,,
491,39.194194433,-9.024759403,sul,unknown,,,
492,39.5282806935,-8.6007359068,sul,unknown,,,
493,39.522494432,-8.6056961676,sul,unknown,,,
494,39.522163393,-8.6054815909,sul,unknown,,,
495,39.5216337275,-8.6052240988,sul,unknown,,,
496,39.5213688932,-8.6054815909,sul,unknown,,,
497,39.3985721174,-8.9438264504,sul,unknown,,,
498,39.398555536,-8.9439122811,sul,unknown,,,
499,39.3989451979,-8.9437942639,sul,unknown,,,
500,39.399285114,-8.9441483155,sul,unknown,,,
501,39.3995421227,-8.944180502,sul,unknown,,,
502,39.399434345,-8.9441697732,sul,unknown,,,
503,39.3992519516,-8.9437084332,sul,unknown,,,
504,39.3989866512,-8.9438693658,sul,unknown,,,
505,39.3987047685,-8.9436547891,sul,unknown,,,
506,39.3993680202,-8.944116129,sul,unknown,,,
507,39.3995669945,-8.9440624848,sul,unknown,,,
508,39.4431054302,-8.0667192219,sul,unknown,,,
509,39.4230582906,-8.0172942527,sul,unknown,,,
510,38.5464299306,-8.4884016108,sul,unknown,,,
511,38.5475543238,-8.4898392749,sul,unknown,,,
512,38.5486283546,-8.4893886637,sul,unknown,,,
513,38.3629335469,-8.3446721377,sul,unknown,,,
514,38.4994960166,-8.4189323973,sul,unknown,,,
515,39.3363890407,-8.9427535668,sul,unknown,,,
516,39.4619882092,-8.7534330055,sul,unknown,,,
517,39.4296138842,-8.9165859357,sul,unknown,,,
518,42.5857977587,1.4848935221,norte,unknown,,,
519,39.4656828993,-8.8797940311,sul,unknown,,,
520,39.4619530057,-8.753336446,sul,unknown,,,
521,39.4623298886,-8.7529072926,sul,unknown,,,
522,39.5990021332,-8.8201822947,sul,unknown,,,
523,39.1452082241,-9.0130349056,sul,unknown,,,
524,39.1793991509,-9.0457928181,sul,unknown,,,
525,39.1788169802,-9.0472948551,sul,unknown,,,
526,39.0215369329,-9.2279003265,sul,unknown,,,
527,39.3994018225,-8.9442417026,sul,unknown,,,
528,39.3993863424,-8.9438313246,sul,unknown,,,
529,39.4155121978,-8.92535761,sul,unknown,,,
530,39.3695503688,-8.9571994543,sul,unknown,,,
531,39.3364683185,-8.9424446225,sul,unknown,,,
532,39.3365065674,-8.9423722029,sul,unknown,,,
533,39.417829398,-8.9199730754,sul,unknown,,,
534,39.1805504833,-9.0482926369,sul,unknown,,,
535,39.1957793021,-8.9880770445,sul,unknown,,,
536,38.4901420702,-9.0289793909,sul,unknown,,,
537,39.4807928662,-8.8910159469,sul,unknown,,,
538,39.419152,-8.918541,sul,unknown,,,
539,39.1773797906,-8.6251822114,sul,unknown,,,
540,41.4940078909,-6.2692438066,norte,unknown,,,
